"YEAR","CASEID","METRO","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","HH_NUMADULTS","PERNUM","LINENO","WT20","AGE","SEX","RACE","MARST","EDUCYRS","MULTJOBS","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","KIDUND18","KIDUND1","COVIDTELEW","ACT_HHACT"
2020,20200111191785,1,14,1,1,0,1,0,1,1,1,5204341.52399,55,2,110,6,316,0,1,40,1576.92,3,0,0,99,35
2020,20200111191802,3,9,4,2,1,1,2,2,1,1,2.8590095084205E7,16,2,100,6,109,99,99,9999,99999.99,3,0,0,99,50
2020,20200111191819,3,15,4,1,1,1,2,2,1,1,3428342.86416,36,2,100,1,214,99,99,9999,99999.99,1,1,0,99,83
2020,20200111191821,2,16,2,1,0,1,0,2,1,1,4612851.873771,63,1,100,1,320,0,1,50,2884.61,1,0,0,99,60
2020,20200111191853,3,15,4,2,1,1,2,2,1,1,1.5887239578146E7,29,1,100,1,112,0,1,65,1705.0,1,1,0,99,15
2020,20200111191886,3,9,1,2,0,1,0,1,1,1,6235696.248129,34,1,110,6,112,0,1,40,720.0,3,0,0,99,0
2020,20200111191903,2,16,2,1,0,1,0,2,1,1,1.6434129524221E7,56,2,100,1,217,0,1,40,871.53,1,0,0,99,5
2020,20200111191904,2,15,3,1,1,1,1,2,1,1,9377074.677286,30,1,100,1,217,0,1,40,1000.0,1,1,0,99,150
2020,20200111191910,1,16,5,1,1,1,1,4,1,1,2.346263138073E7,18,1,100,6,112,0,2,15,150.0,3,0,0,99,0
2020,20200111191912,3,16,3,1,1,1,1,2,1,1,3082764.309423,38,1,100,1,320,0,1,45,2884.61,1,1,0,99,47
2020,20200111191918,2,6,1,2,0,1,0,1,1,1,5848963.244469,50,2,100,6,112,99,99,9999,99999.99,3,0,0,99,30
2020,20200111191938,2,5,1,1,0,1,0,1,1,1,2678561.387737,57,2,100,4,112,0,2,9995,288.0,3,0,0,99,60
2020,20200111191962,1,7,2,2,0,1,0,2,1,1,2872874.768121,48,2,100,4,217,1,1,60,99999.99,2,0,0,99,50
2020,20200111191968,2,16,6,1,1,1,4,2,1,1,7827384.965164,37,2,100,1,217,99,99,9999,99999.99,1,1,0,99,55
2020,20200111191985,1,13,1,2,0,1,0,1,1,1,8731152.894389,37,2,100,4,316,0,1,40,1384.61,3,0,0,99,90
2020,20200111191996,1,16,3,1,1,1,1,2,1,1,6791503.805229,35,2,131,1,321,99,99,9999,99999.99,1,1,1,99,125
2020,20200111192039,1,10,4,2,1,1,1,3,1,1,2.9053475892208E7,46,1,100,6,112,0,1,40,500.0,1,1,0,99,0
2020,20200111192100,2,16,2,1,0,1,0,2,1,1,6812526.13345,58,2,100,1,217,99,99,9999,99999.99,1,0,0,99,100
2020,20200111192105,2,11,2,2,0,1,0,2,1,1,1.1474310267221E7,23,1,100,6,112,0,2,9995,350.0,3,0,0,99,365
2020,20200111192120,1,14,4,2,1,1,2,2,1,1,7730245.969046,45,2,131,1,316,1,1,9995,99999.99,1,1,0,99,60
2020,20200111192121,1,15,4,2,1,1,2,2,1,1,2.2155785011983E7,43,1,110,1,316,0,1,60,461.53,1,1,0,99,30
2020,20200111192132,2,14,2,1,0,1,0,2,1,1,3490426.834568,47,1,100,6,217,0,1,70,99999.99,2,0,0,99,0
2020,20200111192142,1,16,4,1,1,1,2,2,1,1,2.7880417766029E7,42,2,100,1,111,0,1,43,1442.3,1,1,0,99,17
2020,20200111192153,3,11,3,1,0,1,0,3,1,1,8583881.456094,54,1,100,6,112,0,1,40,560.0,3,0,0,99,60
2020,20200111192170,2,14,4,1,0,1,0,3,1,1,3.2547409884956E7,49,1,100,1,213,0,1,58,650.0,1,0,0,99,5
2020,20200111192182,4,7,5,1,1,5,3,2,1,1,7660102.626045,37,1,100,1,213,0,2,9995,384.0,1,1,0,99,10
2020,20200111192213,2,16,3,1,1,1,2,1,1,1,1.1296761467439E7,50,1,100,1,321,0,1,40,99999.99,3,1,0,99,30
2020,20200111192240,1,12,3,2,1,1,1,2,1,1,2933531.926541,31,2,100,1,112,0,1,40,720.0,1,1,0,99,135
2020,20200111192248,3,12,2,1,0,1,0,2,1,1,3653327.651053,55,1,100,1,112,0,1,40,1197.8,1,0,0,99,45
2020,20200111192266,1,6,2,1,0,1,0,2,1,1,2825547.265172,64,2,100,1,216,99,99,9999,99999.99,1,0,0,99,390
2020,20200111192268,1,10,5,2,1,1,3,2,1,1,3.792558619798E7,34,2,110,1,112,0,1,9995,446.0,1,1,0,99,145
2020,20200111192294,1,13,3,1,1,1,1,2,1,1,4309886.984642,42,2,100,1,316,0,1,36,525.0,1,1,0,99,215
2020,20200111192387,4,8,1,1,0,1,0,1,1,1,1954227.668613,62,1,100,4,105,0,1,40,737.94,3,0,0,99,405
2020,20200111192395,2,14,1,1,0,1,0,1,1,1,3581432.74059,68,2,100,4,213,99,99,9999,99999.99,3,0,0,99,364
2020,20200111192397,2,14,2,1,0,1,0,2,1,1,1.2202371766476E7,66,1,100,1,112,99,99,9999,99999.99,1,0,0,99,185
2020,20200111192398,1,14,2,1,0,1,0,2,1,1,4207879.377042,80,2,100,1,214,0,2,12,807.69,1,0,0,99,75
2020,20200111192411,2,13,2,1,0,5,0,2,1,1,1.5305957787699E7,52,1,100,1,112,0,1,40,1076.92,1,0,0,99,60
2020,20200111192450,3,15,2,1,0,1,0,2,1,1,1.4931271608557E7,56,2,100,4,217,0,1,9995,865.38,3,0,0,99,125
2020,20200111192475,4,12,6,1,1,1,3,3,1,1,1.0680679959328E7,47,1,100,1,105,0,1,9995,440.0,1,1,0,99,4
2020,20200111192492,1,16,2,1,0,1,0,2,1,1,4945862.317435,58,1,100,1,217,0,1,50,2884.61,1,0,0,99,120
2020,20200111192498,2,15,2,1,0,1,0,2,1,1,1.1118553445624E7,30,1,100,4,216,0,1,40,1346.15,2,0,0,99,0
2020,20200111192503,4,14,4,1,1,1,2,2,1,1,7370256.458816,41,1,100,1,112,0,1,40,720.0,1,1,0,99,121
2020,20200111192516,1,7,1,2,0,1,0,1,1,1,2298581.7876,27,2,100,6,112,0,1,38,600.0,3,0,0,99,90
2020,20200111192522,2,15,4,1,1,1,2,2,1,1,5081303.080806,41,2,100,1,217,0,1,40,830.0,1,1,0,99,0
2020,20200111192523,4,14,2,1,0,1,0,2,1,1,1.2375965201602E7,59,1,100,1,214,0,1,40,1081.08,1,0,0,99,65
2020,20200111192534,2,12,2,1,0,1,0,2,1,1,4767667.411407,69,2,100,1,217,0,1,9995,57.69,1,0,0,99,75
2020,20200111192546,2,13,4,2,1,1,2,2,1,1,4320861.228831,24,1,100,6,112,0,2,30,600.0,3,1,1,99,0
2020,20200112190018,2,12,2,1,0,1,0,2,1,1,1.8547035391715E7,66,2,100,1,213,99,99,9999,99999.99,1,0,0,99,115
2020,20200112190028,2,7,2,2,0,1,0,2,1,1,1.100481343186E7,46,2,100,6,101,0,1,40,420.0,3,0,0,99,125
2020,20200112190047,2,9,4,1,1,1,1,3,1,1,2.5599039868307E7,57,1,100,1,110,99,99,9999,99999.99,1,1,0,99,120
2020,20200112190051,4,12,3,1,0,1,0,3,1,1,1.3943239551657E7,49,2,100,1,112,99,99,9999,99999.99,1,0,0,99,0
2020,20200112190063,3,10,2,1,0,1,0,2,1,1,7575749.532111,80,2,110,1,112,99,99,9999,99999.99,1,0,0,99,60
2020,20200112190083,2,10,3,2,0,1,0,3,1,1,1.0073228728645E7,59,1,100,1,214,0,1,40,840.0,1,0,0,99,60
2020,20200112190085,2,16,2,1,0,1,0,2,1,1,1.9373204454898E7,77,1,100,1,217,0,1,35,99999.99,1,0,0,99,0
2020,20200112190087,2,15,3,1,0,1,0,3,1,1,4.9644054109416E7,23,1,100,6,213,0,1,38,398.48,3,0,0,99,340
2020,20200112190090,2,15,2,1,0,1,0,2,1,1,1.435671075205E7,56,2,100,1,112,0,1,40,99999.99,1,0,0,99,30
2020,20200112190117,1,12,5,1,1,1,2,3,1,1,2.4693531393872E7,80,1,100,1,217,0,1,40,2884.61,1,1,0,99,180
2020,20200112190129,1,7,1,2,0,1,0,1,1,1,1.5822087898805E7,60,1,100,6,213,0,1,40,480.0,3,0,0,99,0
2020,20200112190130,2,16,5,1,1,1,2,3,1,1,4808772.035667,30,2,100,6,112,99,99,9999,99999.99,2,1,1,99,195
2020,20200112190133,2,4,1,2,0,1,0,1,1,1,4987124.277035,73,2,100,6,112,99,99,9999,99999.99,3,0,0,99,10
2020,20200112190154,1,9,1,1,0,1,0,1,1,1,1.8370852694002E7,72,2,100,3,112,99,99,9999,99999.99,3,0,0,99,90
2020,20200112190160,1,11,3,2,1,1,2,1,1,1,1.8209823839247E7,46,2,110,4,112,0,2,30,480.0,3,1,0,99,30
2020,20200112190177,2,11,4,1,1,1,1,3,1,1,1.9313864527496E7,24,2,100,6,213,0,1,40,205.0,3,0,0,99,5
2020,20200112190180,2,15,2,1,0,1,0,2,1,1,2.1202162378602E7,23,1,100,6,215,0,1,40,1038.46,3,0,0,99,15
2020,20200112190181,2,9,1,2,0,1,0,1,1,1,1.2992953476943E7,21,2,131,6,213,99,99,9999,99999.99,3,0,0,99,10
2020,20200112190182,1,12,5,2,1,1,3,2,1,1,4.1020199799934E7,16,1,100,6,111,99,99,9999,99999.99,3,0,0,99,20
2020,20200112190183,2,8,2,2,0,1,0,2,1,1,2.5833185898805E7,20,2,100,6,112,0,1,40,680.0,2,0,0,99,30
2020,20200112190186,2,6,4,2,1,1,2,2,1,1,9166251.484093,17,1,100,6,111,99,99,9999,99999.99,3,0,0,99,5
2020,20200112190193,2,9,2,2,1,1,1,1,1,1,8386452.423596,17,1,131,6,111,0,2,3,255.0,3,0,0,99,0
2020,20200112190199,2,14,4,1,1,1,1,3,1,1,3.1819019760877E7,24,1,100,6,112,0,2,30,730.0,3,0,0,99,0
2020,20200112190206,2,12,3,1,1,1,2,1,1,1,4245618.909872,16,1,100,6,109,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190208,2,7,3,2,1,1,2,1,1,1,9214458.99273,16,1,100,6,110,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190222,1,1,4,2,0,1,0,4,1,1,6277016.903678,23,1,100,6,216,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190229,4,12,3,2,0,1,0,3,1,1,3.9763980928083E7,21,1,100,6,112,0,1,40,600.0,2,0,0,99,140
2020,20200112190238,2,15,5,2,1,1,3,2,1,1,9458207.690605,17,1,120,6,111,99,99,9999,99999.99,3,0,0,99,182
2020,20200112190254,2,15,2,2,0,1,0,2,1,1,2.0887213954023E7,24,1,100,6,316,1,1,50,1500.0,2,0,0,99,30
2020,20200112190256,2,16,6,1,1,1,4,2,1,1,4470747.544991,16,1,100,6,110,99,99,9999,99999.99,3,0,0,99,30
2020,20200112190259,2,3,3,1,1,5,1,2,1,1,1.021165607964E7,18,1,110,6,110,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190264,1,8,5,2,1,1,3,2,1,1,3.5277470592636E7,16,2,100,6,110,99,99,9999,99999.99,3,0,0,99,120
2020,20200112190272,2,13,5,1,1,1,1,4,1,1,1.7245885660374E7,21,1,100,6,214,0,2,32,99999.99,3,0,0,99,0
2020,20200112190277,4,4,5,1,1,5,1,4,1,1,3.3200548922317E7,18,2,100,1,111,99,99,9999,99999.99,1,1,1,99,55
2020,20200112190287,2,8,1,2,0,1,0,1,1,1,4840992.032184,20,1,100,6,112,0,1,40,750.0,3,0,0,99,0
2020,20200112190289,1,13,1,2,0,1,0,1,1,1,1.2854210372256E7,25,1,100,6,217,0,1,48,2884.61,3,0,0,99,0
2020,20200112190291,2,16,5,1,1,1,3,2,1,1,9594377.930366,17,2,100,6,110,99,99,9999,99999.99,3,0,0,99,90
2020,20200112190304,3,15,7,1,1,1,2,5,1,1,1.9810996516065E7,16,2,100,6,109,99,99,9999,99999.99,3,0,0,99,40
2020,20200112190307,3,13,3,2,1,1,1,2,1,1,8465763.969831,24,1,100,6,112,0,1,60,1975.0,2,1,1,99,0
2020,20200112190314,1,6,1,2,0,1,0,1,1,1,9623323.113439,21,1,110,6,320,0,1,40,440.0,3,0,0,99,5
2020,20200112190321,1,14,5,1,1,1,3,2,1,1,1.1768509216411E7,16,2,131,6,111,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190339,2,11,2,2,0,1,0,2,1,1,2.172093667E7,25,2,100,6,112,0,1,45,460.0,2,0,0,99,60
2020,20200112190345,4,9,3,2,1,1,1,2,1,1,1.494492780688E7,25,2,100,1,213,99,99,9999,99999.99,1,1,0,99,300
2020,20200112190350,4,11,3,1,1,5,1,2,1,1,2.8752883596336E7,16,2,100,6,112,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190355,1,4,1,2,0,1,0,1,1,1,1.0039652683359E7,23,1,110,6,214,1,1,42,300.0,3,0,0,99,45
2020,20200112190357,2,11,4,1,0,1,0,4,1,1,4.1904777153784E7,21,1,100,6,216,0,1,9995,99999.99,3,0,0,99,0
2020,20200112190360,2,16,4,1,1,1,1,3,1,1,7861837.456099,18,1,100,6,111,99,99,9999,99999.99,3,0,0,99,15
2020,20200112190363,3,8,6,1,1,5,2,4,1,1,2.5929795365629E7,23,1,110,1,215,0,1,38,500.0,2,1,1,99,60
2020,20200112190373,2,13,3,1,1,1,1,2,1,1,1.3675236793754E7,19,2,200,6,213,99,99,9999,99999.99,3,0,0,99,90
2020,20200112190382,4,14,3,1,0,1,0,3,1,1,3.80322611573E7,18,1,100,6,112,0,1,40,380.0,3,0,0,99,0
2020,20200112190385,1,3,1,2,0,1,0,1,1,1,1.1220663865327E7,20,1,110,6,112,1,1,35,331.8,3,0,0,99,120
2020,20200112190388,1,11,3,2,0,1,0,3,1,1,2.7756838599368E7,19,2,100,6,112,99,99,9999,99999.99,3,0,0,99,5
2020,20200112190502,4,14,4,1,1,1,1,3,1,1,8275222.336643,53,2,100,1,216,0,1,52,640.0,1,0,0,99,60
2020,20200112190507,2,8,1,1,0,1,0,1,1,1,1879885.972208,68,2,100,6,217,99,99,9999,99999.99,3,0,0,99,410
2020,20200112190508,1,11,2,1,0,1,0,2,1,1,1.7912247434352E7,56,2,110,2,112,0,1,40,1000.0,3,0,0,99,5
2020,20200112190511,2,14,5,1,1,1,3,2,1,1,1.0268297306824E7,32,2,100,1,217,1,1,9995,807.69,1,1,0,99,30
2020,20200112190514,2,4,2,2,0,1,0,2,1,1,6461843.449806,78,2,100,4,110,99,99,9999,99999.99,3,0,0,99,145
2020,20200112190521,2,16,3,1,0,1,0,3,1,1,2.5584634203116E7,50,2,131,1,316,0,1,40,1057.69,1,0,0,99,118
2020,20200112190544,2,13,2,1,0,1,0,2,1,1,1.241168392918E7,70,1,100,1,217,1,1,45,595.0,1,0,0,99,41
2020,20200112190546,2,15,1,1,0,1,0,1,1,1,4278923.539768,65,2,100,4,217,99,99,9999,99999.99,3,0,0,99,120
2020,20200112190548,2,16,4,1,1,1,1,3,1,1,1.0143516237667E7,48,2,100,1,214,0,1,53,1346.15,1,1,0,99,140
2020,20200112190550,4,9,1,1,0,1,0,1,1,1,2106389.758713,85,2,100,3,214,99,99,9999,99999.99,3,0,0,99,250
2020,20200112190551,2,10,2,1,0,1,0,2,1,1,1.6757332945095E7,79,2,100,1,112,99,99,9999,99999.99,1,0,0,99,330
2020,20200112190552,2,9,4,2,1,1,2,2,1,1,1620242.110399,32,2,100,1,217,99,99,9999,99999.99,1,1,0,99,20
2020,20200112190554,4,10,1,1,0,1,0,1,1,1,2574265.139082,49,2,100,4,112,0,1,40,720.0,3,0,0,99,0
2020,20200112190556,3,13,1,1,0,1,0,1,1,1,9131957.949867,41,1,100,6,112,0,1,46,1384.61,3,0,0,99,20
2020,20200112190559,4,6,1,2,0,1,0,1,1,1,2249476.536266,75,2,100,3,109,99,99,9999,99999.99,3,0,0,99,95
2020,20200112190561,4,3,1,1,0,1,0,1,1,1,5940071.592942,72,2,100,3,112,99,99,9999,99999.99,3,0,0,99,70
2020,20200112190563,2,5,1,1,0,1,0,1,1,1,2422543.949998,80,2,100,3,217,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190577,3,13,1,1,0,1,0,1,1,1,3596056.57294,54,2,100,6,213,0,1,40,1375.0,3,0,0,99,230
2020,20200112190583,2,16,4,1,1,1,2,2,1,1,3852129.065247,48,1,100,1,214,0,1,60,99999.99,1,1,0,99,165
2020,20200112190585,4,13,1,1,0,1,0,1,1,1,4596350.042359,76,1,120,3,112,99,99,9999,99999.99,3,0,0,99,120
2020,20200112190587,2,6,2,1,0,1,0,2,1,1,4915954.634862,77,2,100,1,213,99,99,9999,99999.99,1,0,0,99,30
2020,20200112190588,1,6,1,2,0,1,0,1,1,1,1993190.498009,66,2,110,3,215,0,2,25,450.0,3,0,0,99,55
2020,20200112190593,1,10,1,2,0,1,0,1,1,1,8267659.638435,57,2,110,5,112,0,1,40,551.0,3,0,0,99,33
2020,20200112190594,2,12,4,1,1,1,2,2,1,1,1.5955590347488E7,38,2,131,1,112,0,1,40,480.76,1,1,0,99,25
2020,20200112190595,2,11,1,1,0,1,0,1,1,1,4496372.228415,85,2,100,3,216,99,99,9999,99999.99,3,0,0,99,240
2020,20200112190599,3,16,3,1,1,1,1,2,1,1,5675022.633246,54,2,100,1,214,1,1,60,2307.69,1,1,0,99,60
2020,20200112190609,1,8,1,2,0,1,0,1,1,1,4568132.974403,72,2,100,4,217,99,99,9999,99999.99,3,0,0,99,168
2020,20200112190611,4,13,4,1,1,1,1,3,1,1,1.1538750281843E7,46,1,100,1,214,0,1,50,825.0,1,1,0,99,100
2020,20200112190618,3,16,4,1,1,1,2,2,1,1,5422935.361685,43,2,100,1,320,0,1,50,2884.61,1,1,0,99,115
2020,20200112190619,3,16,5,1,1,1,3,2,1,1,4285618.600922,36,1,100,1,217,0,1,9995,2720.0,1,1,0,99,15
2020,20200112190621,2,9,3,1,0,1,0,3,1,1,3.3774329879663E7,61,2,110,1,112,99,99,9999,99999.99,1,0,0,99,235
2020,20200112190622,1,7,1,2,0,1,0,1,1,1,3343872.746815,79,2,110,3,213,99,99,9999,99999.99,3,0,0,99,77
2020,20200112190633,2,7,2,1,0,6,0,2,1,1,4822236.067692,72,1,100,1,214,99,99,9999,99999.99,1,0,0,99,70
2020,20200112190634,1,9,2,2,0,1,0,2,1,1,2.5190341662418E7,29,1,131,1,112,0,1,40,480.76,1,0,0,99,0
2020,20200112190638,4,12,3,1,1,1,1,2,1,1,4785499.593703,34,1,100,1,112,0,1,40,800.0,1,1,0,99,510
2020,20200112190639,1,15,3,2,1,1,1,2,1,1,1.0177755525424E7,33,2,100,4,217,0,1,40,1153.84,3,1,0,99,95
2020,20200112190642,2,10,1,1,0,1,0,1,1,1,2537063.579166,31,1,100,6,214,1,1,62,99999.99,3,0,0,99,0
2020,20200112190643,1,14,2,1,0,1,0,2,1,1,1.3985110358439E7,73,2,100,1,214,99,99,9999,99999.99,1,0,0,99,180
2020,20200112190644,5,10,3,2,0,1,0,3,1,1,1.736218469684E7,48,2,100,1,112,99,99,9999,99999.99,1,0,0,99,60
2020,20200112190646,3,9,3,1,0,1,0,3,1,1,1.4866446947301E7,60,2,100,4,217,0,2,20,99999.99,2,0,0,99,205
2020,20200112190647,1,15,1,1,0,1,0,1,1,1,3604324.092822,52,2,110,4,217,1,1,45,1211.53,3,0,0,99,140
2020,20200112190649,2,11,2,1,0,1,0,2,1,1,1.5807991154249E7,70,2,100,1,217,99,99,9999,99999.99,1,0,0,99,180
2020,20200112190651,4,14,5,1,1,1,3,2,1,1,3994468.670769,37,1,100,1,112,0,1,55,1320.0,1,1,0,99,210
2020,20200112190652,4,11,4,1,1,1,1,3,1,1,5649369.51797,41,2,100,1,217,0,1,98,99999.99,1,1,0,99,45
2020,20200112190657,2,16,4,2,1,1,2,2,1,1,1.3933736017378E7,49,2,110,1,316,0,1,40,2884.61,1,1,0,99,30
2020,20200112190661,3,14,2,1,0,1,0,2,1,1,8563734.279478,70,1,100,1,316,99,99,9999,99999.99,1,0,0,99,15
2020,20200112190666,3,6,1,1,0,1,0,1,1,1,7250421.721127,75,2,100,3,112,99,99,9999,99999.99,3,0,0,99,350
2020,20200112190667,3,12,2,1,1,1,1,1,1,1,1170724.198021,41,1,100,4,217,0,1,40,920.0,3,1,0,99,240
2020,20200112190672,2,16,5,1,1,1,3,2,1,1,7782393.295404,50,1,100,1,320,0,1,36,2884.61,1,1,0,99,70
2020,20200112190673,4,14,2,1,0,1,0,2,1,1,6471076.331147,74,2,100,1,112,99,99,9999,99999.99,1,0,0,99,60
2020,20200112190679,1,16,4,1,0,1,0,4,1,1,6283806.930997,64,2,100,4,316,0,1,40,2000.0,3,0,0,99,55
2020,20200112190689,4,15,4,1,1,1,2,2,1,1,3808036.224719,34,1,100,1,112,0,1,50,1700.0,1,1,0,99,435
2020,20200112190696,4,7,1,1,0,1,0,1,1,1,2480554.000041,66,2,200,4,214,0,1,90,480.0,3,0,0,99,25
2020,20200112190698,1,13,4,2,1,1,1,3,1,1,5772221.893409,55,1,100,1,217,0,1,40,576.92,1,1,0,99,720
2020,20200112190701,3,15,4,1,0,1,0,4,1,1,1.8356811661301E7,64,1,110,1,112,0,1,42,865.38,1,0,0,99,0
2020,20200112190704,2,16,1,1,0,1,0,1,1,1,3430232.014456,51,2,100,4,321,0,1,9995,99999.99,3,0,0,99,62
2020,20200112190705,2,8,6,1,1,1,3,3,1,1,5898702.584722,35,2,100,1,110,99,99,9999,99999.99,1,1,0,99,590
2020,20200112190710,2,6,1,1,0,1,0,1,1,1,3151332.841218,65,1,100,4,109,99,99,9999,99999.99,3,0,0,99,0
2020,20200112190711,2,11,1,1,0,1,0,1,1,1,5405773.64662,55,2,100,4,112,0,1,70,99999.99,3,0,0,99,0
2020,20200112190721,1,15,4,2,1,1,2,2,1,1,1805066.451582,48,2,100,2,316,99,99,9999,99999.99,1,1,0,99,210
2020,20200112190725,2,13,2,1,0,1,0,2,1,1,1.3215110937682E7,71,1,100,1,214,99,99,9999,99999.99,1,0,0,99,90
2020,20200112190726,1,13,1,2,0,1,0,1,1,1,2826264.862645,30,2,100,6,217,1,1,40,99999.99,3,0,0,99,110
2020,20200112190728,2,16,6,1,1,1,4,2,1,1,2767711.390514,41,1,100,1,217,0,1,60,2884.61,1,1,0,99,150
2020,20200112190730,1,15,1,2,0,1,0,1,1,1,3784739.517195,33,1,100,6,217,0,1,60,99999.99,3,0,0,99,255
2020,20200112190731,3,6,1,2,0,1,0,1,1,1,7935168.042894,26,1,100,6,216,0,2,32,315.0,3,0,0,99,0
2020,20200112190736,1,5,1,2,0,1,0,1,1,1,5688182.476852,75,2,110,3,112,99,99,9999,99999.99,3,0,0,99,90
2020,20200112190744,1,16,4,2,1,1,2,2,1,1,3573063.610726,46,2,100,1,217,99,99,9999,99999.99,2,1,0,99,60
2020,20200112190748,2,16,3,1,1,1,1,2,1,1,7185505.840004,48,2,100,1,321,0,1,45,2884.61,1,1,0,99,70
2020,20200112190749,3,11,1,1,0,1,0,1,1,1,8138019.698397,61,2,100,4,112,0,1,40,880.0,3,0,0,99,40
2020,20200112190753,1,14,4,1,1,1,2,2,1,1,1.0769676966512E7,30,1,100,1,217,0,1,40,1400.0,1,1,0,99,0
2020,20200112190758,1,13,2,1,0,1,0,2,1,1,3.2331729089618E7,29,1,100,1,321,99,99,9999,99999.99,1,0,0,99,0
2020,20200112190759,3,15,5,1,1,1,3,2,1,1,7372363.667613,35,2,100,1,217,0,1,40,2884.61,1,1,0,99,720
2020,20200112190783,2,14,4,2,1,1,2,2,1,1,4246182.771391,34,2,131,1,316,99,99,9999,99999.99,1,1,0,99,160
2020,20200112190784,3,14,5,1,1,1,3,2,1,1,7251656.165603,39,2,100,1,112,0,1,40,1384.61,1,1,0,99,0
2020,20200112190788,3,5,1,1,0,1,0,1,1,1,1683190.952337,85,2,110,3,112,99,99,9999,99999.99,3,0,0,99,15
2020,20200112190794,3,7,4,2,1,1,3,1,1,1,1.1896772306561E7,35,2,110,6,112,0,1,40,600.0,3,1,0,99,203
2020,20200112190798,4,9,2,1,0,1,0,2,1,1,1.338926086151E7,74,2,100,3,110,0,2,20,200.0,2,0,0,99,45
2020,20200112190802,2,14,4,1,1,1,2,2,1,1,7831601.324322,40,1,100,1,214,0,1,40,507.69,1,1,0,99,45
2020,20200112190806,1,12,1,2,0,1,0,1,1,1,1.518077140663E7,25,1,100,6,217,0,1,40,961.53,3,0,0,99,35
2020,20200112190808,1,14,2,2,0,1,0,2,1,1,2.3477239918421E7,45,1,110,6,112,0,1,40,750.0,3,0,0,99,240
2020,20200112190813,2,15,2,1,0,1,0,2,1,1,1.9246112451487E7,48,1,100,6,217,99,99,9999,99999.99,1,0,0,99,5
2020,20200112190819,3,13,2,1,1,1,1,1,1,1,1831343.145742,56,1,100,4,112,0,2,30,961.0,3,1,0,99,30
2020,20200112190835,4,14,2,1,0,1,0,2,1,1,1.7529845453364E7,53,1,100,1,217,0,1,40,530.0,1,0,0,99,35
2020,20200112190836,3,16,4,1,1,1,1,3,1,1,5049139.030029,40,1,100,1,213,99,99,9999,99999.99,1,1,0,99,120
2020,20200112190842,2,15,4,1,0,1,0,4,1,1,1.3178681353422E7,57,1,100,1,214,0,1,60,2884.61,1,0,0,99,45
2020,20200112190843,1,15,2,1,0,1,0,2,1,1,5954450.560938,64,1,100,1,316,0,1,45,2884.61,1,0,0,99,30
2020,20200112190845,2,15,1,1,0,1,0,1,1,1,6556077.706639,78,2,100,4,321,99,99,9999,99999.99,3,0,0,99,305
2020,20200112190848,2,16,3,1,1,1,1,2,1,1,5087538.662518,53,2,100,3,110,0,1,40,865.38,2,0,0,99,185
2020,20200112190855,1,15,2,1,0,1,0,2,1,1,4026388.942143,73,2,110,1,217,0,2,13,175.5,1,0,0,99,390
2020,20200112190856,2,13,4,1,1,1,2,2,1,1,2535609.345219,43,1,100,1,217,0,1,40,1800.0,1,1,0,99,458
2020,20200112190860,1,15,2,1,0,1,0,2,1,1,1.1289049300731E7,26,1,100,6,217,0,1,40,1800.0,2,0,0,99,135
2020,20200112190863,1,3,2,1,0,1,0,2,1,1,3400175.043339,64,1,100,4,107,0,2,9995,76.0,3,0,0,99,0
2020,20200112190864,2,7,1,1,0,1,0,1,1,1,2963364.835351,78,2,100,2,112,99,99,9999,99999.99,3,0,0,99,240
2020,20200112190865,1,16,4,1,1,1,2,2,1,1,1.4633628195406E7,44,2,131,1,316,0,1,40,1057.0,1,1,0,99,65
2020,20200112190871,2,16,2,1,0,1,0,2,1,1,4541292.36105,65,1,100,1,217,1,1,60,2884.61,1,0,0,99,0
2020,20200112190880,1,12,1,2,0,1,0,1,1,1,2670763.985952,27,2,100,6,217,0,1,40,1000.0,3,0,0,99,130
2020,20200112190885,1,4,1,1,0,1,0,1,1,1,2873284.916017,80,2,100,3,214,99,99,9999,99999.99,3,0,0,99,720
2020,20200112190889,3,7,1,1,0,1,0,1,1,1,9150655.988065,80,2,100,3,112,99,99,9999,99999.99,3,0,0,99,60
2020,20200112190896,2,12,1,2,0,1,0,1,1,1,2520593.388839,47,1,100,4,214,0,1,60,790.0,3,0,0,99,140
2020,20200112190898,1,15,1,1,0,1,0,1,1,1,4575676.613309,69,2,100,4,316,0,1,40,99999.99,3,0,0,99,20
2020,20200112190909,2,9,2,2,0,1,0,2,1,1,1.4085297663033E7,25,2,100,1,214,0,1,40,395.0,1,0,0,99,40
2020,20200112190917,2,16,4,1,1,1,2,2,1,1,1.3147746526675E7,41,2,100,1,217,99,99,9999,99999.99,1,1,0,99,206
2020,20200112190919,1,16,2,2,0,1,0,2,1,1,7127727.981236,37,2,100,1,217,99,99,9999,99999.99,1,0,0,99,180
